user_id,item_id
431,"[0, 0, 0, 0, 0, 0, 7, 8, 0, 0, 0, 0, 13, 0, 15, 0, 0, 0, 19, 0]"
432,"[1, 0, 3, 0, 0, 0, 0, 8, 0, 0, 11, 12, 13, 0, 0, 16, 17, 0, 19, 0]"
433,"[0, 0, 3, 0, 5, 6, 7, 8, 0, 10, 0, 12, 13, 14, 0, 0, 17, 18, 19, 0]"
434,"[0, 0, 0, 4, 5, 0, 7, 0, 9, 0, 0, 0, 13, 0, 0, 0, 0, 0, 19, 20]"
435,"[0, 0, 3, 0, 0, 0, 7, 0, 9, 0, 11, 12, 13, 0, 0, 0, 17, 0, 0, 0]"
436,"[0, 2, 3, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 14, 0, 16, 17, 0, 19, 20]"
437,"[0, 0, 3, 0, 5, 6, 7, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 18, 0, 20]"
438,"[0, 0, 0, 4, 0, 6, 0, 8, 0, 10, 11, 0, 13, 0, 15, 0, 17, 0, 19, 0]"
439,"[1, 2, 3, 4, 5, 6, 7, 0, 0, 0, 11, 12, 13, 14, 0, 16, 17, 0, 0, 20]"
440,"[0, 0, 0, 4, 5, 6, 0, 8, 9, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0]"
441,"[1, 0, 0, 4, 0, 6, 0, 0, 9, 0, 0, 12, 13, 0, 0, 0, 17, 18, 0, 0]"
442,"[0, 2, 0, 4, 5, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 17, 18, 0, 0]"
443,"[0, 2, 3, 0, 0, 0, 7, 0, 0, 0, 0, 12, 0, 14, 0, 16, 0, 0, 19, 0]"
444,"[0, 2, 0, 4, 0, 0, 0, 0, 0, 0, 11, 0, 0, 14, 0, 0, 0, 18, 19, 0]"
445,"[0, 2, 0, 4, 5, 0, 0, 0, 9, 10, 11, 0, 13, 14, 0, 0, 17, 0, 0, 0]"
446,"[0, 2, 0, 4, 0, 0, 0, 8, 9, 0, 0, 0, 0, 14, 0, 0, 0, 18, 0, 0]"
447,"[0, 0, 0, 0, 0, 0, 7, 0, 9, 10, 11, 12, 13, 0, 0, 0, 17, 0, 0, 20]"
448,"[0, 0, 0, 4, 0, 0, 7, 0, 0, 10, 0, 0, 0, 0, 0, 16, 0, 0, 19, 0]"
449,"[0, 0, 0, 0, 0, 0, 7, 8, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 19, 0]"
450,"[0, 2, 0, 0, 0, 6, 7, 0, 0, 0, 0, 12, 0, 14, 0, 16, 17, 18, 19, 0]"
451,"[0, 0, 3, 0, 0, 6, 7, 0, 0, 0, 11, 0, 0, 0, 0, 16, 17, 18, 0, 0]"
452,"[1, 2, 0, 0, 0, 0, 7, 0, 0, 0, 0, 12, 0, 0, 0, 16, 0, 18, 19, 20]"
453,"[0, 2, 0, 4, 0, 0, 0, 8, 0, 0, 11, 0, 0, 0, 15, 0, 0, 0, 0, 20]"
454,"[0, 2, 0, 4, 0, 0, 0, 8, 0, 10, 11, 0, 0, 14, 0, 16, 17, 0, 0, 20]"
455,"[0, 2, 0, 0, 0, 0, 0, 8, 0, 0, 11, 12, 0, 14, 0, 16, 17, 0, 19, 20]"
456,"[0, 0, 0, 0, 0, 0, 7, 8, 0, 10, 11, 12, 0, 0, 15, 16, 17, 0, 19, 0]"
457,"[0, 2, 3, 4, 5, 6, 0, 8, 0, 0, 0, 0, 0, 0, 15, 16, 17, 0, 19, 0]"
458,"[0, 2, 0, 0, 5, 6, 0, 0, 0, 0, 0, 0, 13, 14, 15, 16, 17, 18, 19, 0]"
459,"[1, 2, 0, 0, 5, 0, 7, 0, 9, 10, 11, 0, 13, 0, 15, 0, 17, 0, 0, 0]"
460,"[1, 0, 0, 0, 0, 0, 7, 8, 0, 0, 0, 0, 13, 0, 0, 16, 0, 0, 19, 0]"
461,"[1, 0, 3, 4, 0, 6, 0, 8, 9, 0, 0, 0, 0, 0, 15, 16, 0, 0, 19, 20]"
462,"[1, 0, 0, 0, 5, 0, 7, 8, 9, 10, 11, 12, 13, 0, 0, 0, 0, 0, 0, 0]"
463,"[1, 0, 0, 4, 0, 0, 7, 8, 0, 0, 11, 12, 0, 14, 0, 16, 17, 0, 0, 20]"
464,"[1, 0, 0, 4, 0, 6, 0, 8, 9, 10, 11, 12, 13, 14, 0, 0, 17, 18, 0, 20]"
465,"[1, 0, 3, 0, 0, 6, 7, 8, 0, 0, 11, 0, 0, 14, 0, 16, 17, 0, 0, 20]"
466,"[0, 0, 0, 4, 0, 0, 7, 0, 9, 0, 0, 0, 13, 0, 15, 0, 0, 0, 19, 0]"
467,"[0, 0, 0, 4, 0, 0, 0, 0, 9, 10, 0, 0, 0, 0, 0, 16, 0, 18, 19, 0]"
468,"[0, 2, 3, 4, 0, 0, 0, 8, 9, 10, 0, 12, 13, 0, 0, 0, 0, 18, 0, 0]"
469,"[1, 0, 3, 0, 0, 0, 0, 8, 0, 0, 0, 12, 0, 14, 15, 0, 0, 18, 0, 0]"
470,"[1, 0, 0, 0, 0, 6, 7, 0, 0, 0, 0, 0, 0, 0, 15, 16, 0, 0, 19, 0]"
471,"[0, 0, 0, 0, 0, 0, 7, 0, 9, 0, 11, 0, 13, 0, 0, 16, 0, 0, 0, 20]"
472,"[0, 0, 3, 0, 5, 6, 0, 8, 0, 10, 0, 0, 13, 14, 15, 0, 0, 18, 0, 0]"
473,"[0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 11, 12, 0, 0, 15, 0, 0, 0, 0, 0]"
474,"[0, 2, 3, 0, 0, 6, 0, 0, 0, 10, 0, 12, 0, 0, 15, 0, 17, 18, 19, 0]"
475,"[0, 0, 0, 4, 5, 0, 0, 8, 9, 0, 11, 0, 13, 0, 15, 16, 0, 0, 0, 20]"
476,"[0, 2, 3, 0, 0, 6, 0, 0, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
477,"[0, 2, 0, 4, 0, 6, 0, 8, 9, 0, 0, 12, 0, 14, 0, 0, 0, 0, 0, 0]"
478,"[1, 2, 0, 4, 5, 0, 7, 0, 9, 0, 0, 0, 0, 0, 0, 0, 17, 18, 19, 0]"
479,"[0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 12, 13, 0, 15, 0, 0, 0, 0, 0]"
480,"[1, 2, 0, 0, 5, 6, 7, 0, 0, 10, 0, 12, 13, 0, 0, 0, 17, 18, 0, 20]"
481,"[0, 2, 3, 0, 0, 0, 7, 0, 9, 0, 0, 0, 0, 0, 15, 0, 17, 0, 0, 0]"
482,"[1, 0, 3, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 15, 0, 17, 0, 0, 0]"
483,"[0, 2, 0, 4, 0, 6, 7, 0, 0, 0, 11, 12, 0, 14, 15, 0, 0, 0, 0, 0]"
484,"[0, 0, 0, 0, 0, 0, 7, 8, 0, 0, 11, 12, 0, 0, 0, 0, 17, 18, 0, 0]"
485,"[1, 2, 0, 4, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 19, 0]"
486,"[0, 2, 0, 0, 5, 0, 7, 0, 0, 0, 0, 0, 13, 0, 0, 16, 17, 0, 0, 0]"
487,"[0, 0, 3, 4, 5, 0, 0, 0, 9, 10, 11, 12, 13, 0, 0, 0, 17, 0, 19, 0]"
488,"[0, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 18, 19, 20]"
489,"[0, 0, 3, 4, 0, 6, 7, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0]"
490,"[1, 0, 0, 4, 5, 6, 7, 0, 9, 10, 11, 12, 13, 0, 0, 0, 17, 18, 19, 20]"
491,"[0, 2, 0, 0, 5, 0, 0, 8, 9, 0, 11, 12, 0, 0, 0, 0, 0, 18, 0, 0]"
492,"[1, 0, 0, 0, 0, 6, 7, 0, 0, 0, 0, 12, 0, 0, 0, 16, 0, 0, 19, 0]"
493,"[0, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 16, 0, 0, 19, 20]"
494,"[1, 2, 0, 0, 5, 0, 0, 8, 9, 10, 11, 0, 0, 0, 0, 16, 0, 18, 19, 20]"
495,"[1, 2, 0, 4, 0, 0, 0, 0, 0, 10, 0, 12, 0, 14, 15, 0, 0, 18, 19, 0]"
496,"[0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 20]"
497,"[0, 0, 3, 0, 0, 6, 7, 0, 9, 10, 11, 12, 0, 14, 15, 0, 0, 0, 0, 0]"
498,"[0, 0, 3, 0, 0, 6, 0, 8, 9, 0, 11, 12, 13, 0, 15, 16, 17, 18, 19, 0]"
499,"[0, 2, 0, 4, 5, 0, 7, 8, 0, 10, 11, 0, 13, 14, 15, 16, 17, 0, 19, 0]"
500,"[0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 11, 12, 0, 14, 0, 16, 17, 0, 0, 0]"
501,"[0, 2, 0, 0, 0, 0, 0, 0, 9, 0, 11, 0, 0, 0, 15, 0, 0, 18, 19, 0]"
502,"[1, 0, 0, 0, 5, 0, 7, 0, 9, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 20]"
503,"[1, 2, 0, 0, 5, 6, 0, 0, 0, 0, 0, 0, 0, 14, 15, 0, 17, 0, 0, 20]"
504,"[0, 2, 0, 0, 5, 0, 7, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 19, 0]"
505,"[1, 0, 0, 0, 0, 6, 0, 8, 0, 10, 0, 0, 0, 0, 0, 16, 17, 0, 19, 20]"
506,"[1, 2, 3, 0, 0, 0, 7, 0, 0, 10, 0, 0, 13, 14, 0, 16, 17, 0, 19, 0]"
507,"[0, 2, 3, 4, 0, 6, 0, 8, 0, 0, 0, 0, 13, 14, 15, 16, 0, 0, 0, 20]"
508,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 13, 0, 15, 16, 0, 18, 19, 20]"
509,"[0, 0, 3, 4, 5, 0, 0, 8, 0, 0, 11, 12, 0, 0, 0, 0, 0, 0, 0, 20]"
510,"[0, 0, 3, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 14, 15, 0, 0, 0, 19, 20]"
511,"[0, 2, 0, 0, 0, 6, 7, 8, 0, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
512,"[0, 0, 3, 0, 5, 0, 7, 0, 0, 10, 11, 0, 0, 14, 0, 0, 0, 0, 19, 0]"
513,"[0, 2, 3, 0, 0, 0, 0, 8, 0, 10, 11, 0, 0, 14, 0, 0, 0, 18, 0, 20]"
514,"[1, 2, 0, 0, 5, 0, 0, 0, 9, 10, 11, 12, 0, 0, 0, 16, 0, 0, 0, 0]"
515,"[0, 2, 3, 4, 5, 6, 7, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 20]"
516,"[1, 0, 0, 0, 5, 0, 7, 0, 9, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0]"
517,"[0, 2, 0, 0, 0, 6, 7, 0, 0, 10, 0, 12, 13, 14, 0, 0, 0, 0, 19, 0]"
518,"[0, 2, 0, 4, 0, 0, 0, 0, 0, 0, 11, 0, 13, 0, 15, 16, 17, 0, 19, 0]"
519,"[0, 2, 3, 4, 5, 6, 0, 0, 9, 10, 0, 12, 13, 0, 15, 0, 0, 0, 0, 20]"
520,"[0, 2, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 14, 15, 16, 17, 18, 0, 0]"
521,"[0, 0, 3, 0, 5, 0, 0, 0, 0, 0, 0, 12, 0, 0, 15, 16, 0, 18, 19, 0]"
522,"[0, 2, 0, 4, 0, 0, 0, 8, 0, 0, 0, 12, 0, 0, 0, 0, 17, 0, 0, 20]"
523,"[0, 2, 3, 0, 5, 6, 7, 0, 9, 10, 11, 0, 0, 14, 0, 0, 0, 0, 0, 0]"
524,"[0, 2, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 14, 15, 16, 17, 0, 0, 0]"
525,"[1, 0, 0, 0, 5, 0, 0, 8, 9, 10, 0, 0, 0, 14, 0, 0, 17, 18, 19, 20]"
526,"[1, 0, 0, 4, 0, 0, 0, 8, 9, 0, 0, 12, 0, 0, 0, 0, 17, 18, 0, 0]"
527,"[0, 2, 0, 0, 0, 0, 0, 0, 9, 0, 0, 12, 13, 14, 15, 16, 17, 18, 0, 0]"
528,"[0, 2, 0, 0, 0, 6, 0, 0, 0, 10, 11, 0, 0, 0, 0, 0, 0, 18, 0, 20]"
529,"[0, 2, 0, 0, 0, 0, 7, 8, 0, 0, 0, 0, 0, 0, 0, 16, 17, 18, 0, 20]"
530,"[0, 0, 0, 4, 0, 0, 0, 0, 9, 10, 0, 12, 0, 14, 15, 16, 0, 0, 0, 20]"
531,"[1, 0, 0, 4, 0, 0, 0, 8, 9, 0, 0, 12, 0, 0, 15, 0, 0, 0, 0, 20]"
532,"[1, 2, 3, 0, 0, 0, 0, 8, 9, 0, 11, 12, 13, 14, 15, 16, 0, 18, 0, 0]"
533,"[0, 0, 3, 4, 5, 6, 0, 0, 0, 0, 0, 0, 0, 14, 15, 0, 0, 0, 19, 20]"
534,"[1, 2, 3, 4, 5, 6, 0, 0, 9, 0, 0, 0, 13, 0, 0, 16, 0, 18, 19, 0]"
535,"[0, 0, 3, 4, 5, 0, 0, 8, 9, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 20]"
536,"[0, 2, 0, 4, 0, 0, 7, 8, 9, 0, 0, 0, 0, 0, 15, 16, 0, 0, 0, 20]"
537,"[0, 0, 0, 0, 0, 0, 7, 0, 0, 10, 11, 0, 0, 0, 0, 0, 0, 18, 19, 20]"
538,"[0, 0, 0, 4, 5, 0, 0, 0, 0, 10, 0, 12, 0, 14, 0, 16, 0, 0, 19, 0]"
539,"[0, 2, 0, 0, 0, 6, 0, 0, 9, 10, 11, 0, 13, 0, 0, 16, 0, 0, 0, 0]"
540,"[0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 12, 13, 0, 0, 16, 17, 0, 19, 20]"
541,"[0, 0, 0, 4, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 18, 0, 0]"
542,"[0, 0, 0, 4, 5, 0, 7, 0, 9, 0, 0, 12, 13, 0, 15, 0, 0, 18, 0, 0]"
543,"[1, 0, 0, 0, 5, 6, 0, 0, 0, 0, 11, 12, 0, 0, 0, 0, 17, 18, 0, 20]"
544,"[0, 2, 3, 4, 0, 0, 0, 8, 0, 0, 0, 0, 0, 14, 15, 0, 0, 18, 19, 20]"
545,"[0, 0, 3, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 17, 18, 0, 20]"
546,"[0, 0, 3, 0, 0, 0, 7, 8, 0, 0, 0, 0, 13, 0, 0, 16, 17, 0, 19, 0]"
547,"[1, 0, 0, 4, 0, 0, 7, 0, 9, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
548,"[1, 2, 3, 0, 0, 6, 0, 8, 0, 0, 11, 0, 0, 0, 0, 16, 0, 0, 0, 20]"
549,"[0, 0, 0, 0, 5, 6, 7, 0, 0, 0, 0, 0, 13, 0, 0, 16, 17, 18, 19, 0]"
550,"[1, 2, 0, 4, 0, 0, 0, 8, 0, 10, 0, 12, 13, 0, 15, 16, 0, 18, 0, 20]"
551,"[0, 0, 3, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 17, 0, 19, 20]"
552,"[1, 0, 0, 0, 5, 0, 7, 0, 9, 10, 0, 12, 0, 0, 0, 16, 0, 18, 0, 0]"
553,"[0, 0, 0, 0, 5, 6, 7, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 18, 19, 20]"
554,"[0, 2, 0, 4, 5, 6, 7, 8, 0, 0, 0, 12, 0, 0, 15, 16, 17, 18, 0, 20]"
555,"[0, 0, 0, 0, 5, 6, 7, 0, 9, 0, 11, 12, 13, 0, 15, 16, 17, 18, 0, 20]"
556,"[1, 2, 0, 4, 0, 6, 7, 0, 0, 10, 11, 0, 0, 14, 0, 0, 0, 18, 19, 0]"
557,"[0, 0, 0, 0, 5, 6, 7, 8, 0, 0, 11, 0, 0, 0, 0, 16, 17, 18, 0, 0]"
558,"[0, 2, 0, 4, 0, 6, 0, 0, 9, 0, 0, 12, 13, 14, 15, 16, 0, 0, 19, 0]"
559,"[0, 2, 3, 0, 0, 6, 0, 8, 0, 0, 11, 0, 13, 14, 0, 0, 0, 0, 19, 0]"
560,"[0, 2, 3, 0, 0, 6, 7, 8, 9, 0, 0, 12, 0, 0, 0, 0, 0, 18, 19, 20]"
561,"[0, 0, 0, 0, 0, 0, 0, 8, 0, 10, 0, 0, 0, 0, 0, 0, 17, 0, 0, 20]"
562,"[0, 0, 0, 4, 5, 0, 0, 0, 9, 0, 11, 12, 13, 14, 0, 0, 17, 0, 0, 20]"
563,"[1, 0, 3, 0, 0, 6, 0, 8, 0, 0, 0, 0, 13, 14, 0, 0, 0, 0, 19, 0]"
564,"[1, 2, 3, 0, 0, 6, 0, 0, 9, 0, 11, 0, 0, 0, 15, 16, 0, 0, 19, 0]"
565,"[0, 0, 0, 4, 0, 0, 0, 8, 9, 0, 0, 0, 0, 14, 0, 16, 17, 0, 0, 0]"
566,"[1, 2, 0, 4, 0, 0, 0, 0, 0, 10, 0, 12, 0, 14, 15, 16, 17, 18, 0, 0]"
567,"[0, 0, 0, 4, 0, 6, 7, 0, 0, 10, 11, 0, 0, 14, 0, 16, 17, 0, 0, 0]"
568,"[0, 0, 0, 4, 0, 0, 7, 0, 0, 0, 11, 0, 13, 14, 0, 0, 0, 18, 19, 0]"
569,"[0, 2, 0, 0, 5, 0, 7, 8, 0, 0, 11, 12, 0, 0, 0, 16, 0, 0, 0, 0]"
570,"[0, 2, 0, 4, 0, 6, 7, 0, 0, 0, 0, 0, 0, 14, 0, 16, 0, 0, 0, 0]"
571,"[0, 2, 3, 0, 0, 0, 7, 0, 0, 0, 11, 0, 0, 0, 0, 16, 17, 0, 0, 20]"
572,"[0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 11, 0, 13, 0, 0, 0, 17, 18, 19, 0]"
573,"[0, 0, 3, 0, 0, 6, 0, 8, 0, 10, 0, 0, 13, 14, 15, 0, 17, 18, 0, 20]"
574,"[1, 0, 3, 0, 5, 6, 7, 0, 9, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 20]"
575,"[1, 2, 3, 0, 5, 0, 0, 0, 0, 0, 0, 0, 13, 0, 15, 0, 17, 18, 0, 0]"
576,"[0, 0, 3, 0, 5, 0, 7, 8, 0, 0, 11, 0, 0, 0, 0, 16, 0, 0, 0, 20]"
577,"[1, 2, 0, 0, 0, 6, 7, 8, 0, 10, 0, 12, 0, 14, 0, 16, 0, 18, 19, 20]"
578,"[0, 2, 3, 4, 5, 0, 7, 8, 0, 10, 0, 0, 13, 14, 15, 0, 17, 18, 0, 0]"
579,"[1, 0, 0, 0, 0, 6, 0, 8, 0, 10, 11, 0, 13, 0, 0, 0, 0, 18, 0, 0]"
580,"[0, 2, 0, 4, 5, 0, 0, 0, 0, 0, 0, 0, 13, 0, 15, 0, 0, 0, 0, 0]"
581,"[1, 0, 3, 4, 0, 0, 7, 8, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20]"
582,"[0, 2, 0, 0, 0, 6, 7, 0, 0, 10, 0, 0, 13, 0, 15, 0, 17, 18, 19, 0]"
583,"[1, 2, 3, 4, 0, 0, 7, 8, 0, 0, 11, 12, 13, 0, 0, 16, 0, 18, 0, 20]"
584,"[0, 0, 0, 0, 5, 0, 7, 0, 9, 0, 0, 0, 0, 0, 15, 0, 0, 18, 0, 20]"
585,"[1, 0, 3, 4, 0, 6, 0, 8, 9, 0, 11, 0, 0, 0, 15, 16, 17, 0, 19, 0]"
586,"[1, 0, 3, 0, 5, 6, 7, 8, 0, 0, 0, 0, 0, 14, 0, 16, 0, 18, 0, 20]"
587,"[0, 0, 3, 0, 5, 6, 0, 0, 9, 10, 11, 12, 0, 0, 0, 16, 0, 0, 0, 0]"
588,"[0, 0, 0, 4, 0, 0, 0, 0, 9, 0, 11, 0, 0, 0, 0, 0, 17, 18, 19, 0]"
589,"[1, 0, 0, 0, 0, 0, 7, 0, 9, 10, 0, 12, 0, 0, 0, 0, 17, 0, 19, 0]"
590,"[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 11, 12, 0, 14, 0, 0, 0, 0, 0, 0]"
591,"[1, 0, 3, 4, 0, 6, 0, 0, 0, 10, 0, 12, 13, 0, 15, 0, 17, 0, 19, 20]"
592,"[0, 0, 0, 4, 0, 6, 0, 0, 0, 10, 11, 0, 0, 14, 0, 0, 17, 0, 0, 0]"
593,"[0, 2, 0, 0, 5, 0, 0, 0, 0, 10, 0, 0, 13, 0, 0, 0, 17, 18, 0, 0]"
594,"[1, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 17, 0, 19, 0]"
595,"[0, 0, 0, 4, 0, 6, 7, 0, 0, 0, 11, 12, 0, 14, 0, 0, 0, 0, 0, 0]"
596,"[0, 0, 3, 4, 0, 6, 7, 0, 0, 10, 11, 0, 13, 0, 15, 0, 17, 0, 19, 20]"
597,"[0, 0, 0, 4, 0, 0, 7, 0, 0, 0, 11, 0, 0, 0, 15, 16, 17, 18, 0, 0]"
598,"[0, 2, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 18, 0, 0]"
599,"[1, 0, 0, 0, 0, 0, 7, 8, 9, 0, 0, 12, 0, 0, 0, 16, 0, 0, 19, 20]"
600,"[0, 2, 0, 4, 5, 6, 0, 0, 9, 0, 0, 12, 0, 14, 15, 0, 0, 0, 19, 0]"
601,"[0, 0, 0, 0, 5, 6, 7, 0, 9, 0, 0, 12, 13, 0, 0, 16, 17, 0, 19, 0]"
602,"[1, 0, 3, 4, 0, 0, 7, 0, 0, 10, 0, 0, 0, 0, 15, 16, 0, 0, 0, 0]"
603,"[0, 2, 0, 0, 0, 6, 0, 0, 0, 10, 11, 0, 0, 0, 0, 0, 17, 18, 19, 20]"
604,"[0, 2, 3, 4, 0, 6, 0, 0, 0, 10, 0, 0, 13, 14, 15, 16, 17, 0, 19, 0]"
605,"[0, 2, 0, 0, 5, 0, 0, 8, 9, 10, 11, 0, 0, 14, 0, 16, 17, 0, 0, 20]"
606,"[0, 2, 0, 0, 5, 6, 7, 0, 9, 0, 11, 0, 0, 14, 15, 0, 0, 18, 0, 20]"
607,"[0, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 19, 0]"
608,"[0, 2, 3, 0, 0, 0, 7, 0, 0, 10, 11, 12, 0, 14, 0, 0, 17, 18, 0, 0]"
609,"[1, 2, 0, 0, 5, 6, 0, 0, 0, 0, 11, 0, 0, 14, 15, 0, 17, 18, 0, 0]"
610,"[1, 0, 0, 0, 5, 0, 7, 0, 0, 0, 11, 0, 0, 0, 0, 16, 17, 18, 0, 20]"
611,"[0, 2, 3, 0, 0, 0, 0, 0, 9, 10, 11, 12, 0, 14, 15, 0, 17, 18, 19, 0]"
612,"[0, 2, 3, 0, 0, 0, 7, 0, 0, 10, 0, 0, 0, 0, 15, 0, 0, 0, 19, 20]"
613,"[0, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 12, 13, 14, 15, 0, 17, 0, 0, 20]"
614,"[1, 2, 0, 4, 0, 0, 0, 0, 9, 10, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0]"
615,"[0, 2, 3, 0, 5, 6, 0, 0, 0, 10, 0, 12, 0, 0, 15, 0, 17, 0, 0, 0]"
616,"[0, 0, 0, 0, 0, 0, 7, 0, 9, 0, 0, 12, 0, 14, 0, 16, 0, 0, 19, 0]"
617,"[0, 2, 3, 4, 0, 0, 7, 8, 9, 10, 0, 12, 0, 0, 15, 16, 17, 0, 0, 20]"
618,"[1, 0, 0, 4, 5, 6, 7, 0, 0, 10, 0, 0, 13, 0, 0, 0, 17, 0, 0, 0]"
619,"[1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 16, 0, 18, 19, 0]"
620,"[0, 0, 0, 4, 0, 0, 0, 0, 9, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
621,"[0, 2, 0, 0, 5, 6, 7, 0, 0, 10, 11, 0, 0, 0, 15, 16, 17, 18, 0, 0]"
622,"[1, 2, 0, 0, 0, 0, 0, 8, 0, 0, 11, 0, 13, 14, 0, 16, 17, 0, 0, 0]"
623,"[1, 2, 0, 0, 0, 6, 7, 8, 0, 10, 11, 0, 13, 0, 15, 0, 17, 0, 19, 0]"
624,"[0, 2, 3, 0, 5, 0, 0, 0, 0, 0, 0, 12, 13, 0, 15, 16, 17, 18, 19, 0]"
625,"[1, 0, 3, 0, 0, 6, 0, 0, 0, 0, 11, 12, 13, 0, 15, 0, 17, 18, 0, 0]"
626,"[1, 2, 0, 0, 0, 0, 0, 0, 9, 0, 0, 12, 13, 14, 0, 16, 0, 18, 19, 0]"
627,"[0, 0, 0, 0, 0, 6, 7, 0, 0, 0, 0, 0, 0, 14, 15, 0, 0, 0, 19, 0]"
628,"[0, 0, 3, 4, 5, 0, 0, 0, 0, 10, 11, 12, 0, 0, 15, 0, 17, 18, 0, 20]"
629,"[1, 0, 3, 4, 0, 6, 0, 0, 0, 0, 11, 12, 0, 0, 0, 16, 0, 18, 0, 0]"
630,"[0, 0, 0, 4, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0]"
631,"[0, 0, 0, 0, 0, 0, 7, 0, 0, 10, 0, 0, 0, 14, 0, 16, 0, 18, 19, 0]"
632,"[0, 0, 3, 4, 5, 0, 7, 0, 9, 0, 0, 12, 0, 0, 0, 0, 0, 18, 0, 0]"
633,"[1, 2, 3, 4, 0, 0, 0, 0, 9, 10, 11, 0, 0, 0, 0, 16, 17, 0, 0, 0]"
634,"[0, 2, 0, 4, 0, 0, 0, 8, 9, 10, 0, 0, 13, 14, 15, 0, 17, 18, 0, 20]"
635,"[0, 2, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 14, 0, 16, 0, 18, 0, 0]"
636,"[0, 2, 3, 4, 0, 0, 0, 8, 0, 10, 0, 0, 0, 14, 15, 0, 0, 18, 19, 0]"
637,"[1, 2, 0, 0, 0, 0, 7, 0, 0, 10, 11, 0, 0, 14, 0, 16, 0, 0, 0, 0]"
638,"[1, 0, 0, 0, 0, 6, 7, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 18, 0, 20]"
639,"[1, 2, 0, 4, 0, 0, 7, 8, 9, 0, 0, 0, 0, 14, 15, 0, 0, 18, 0, 20]"
640,"[0, 0, 0, 4, 5, 6, 7, 0, 9, 0, 0, 12, 0, 0, 0, 0, 17, 0, 0, 0]"
641,"[0, 0, 0, 4, 5, 0, 0, 0, 9, 0, 11, 12, 0, 0, 0, 0, 17, 0, 0, 20]"
642,"[0, 0, 0, 0, 0, 0, 7, 0, 9, 0, 0, 12, 13, 0, 0, 0, 0, 18, 0, 0]"
643,"[0, 0, 3, 0, 5, 0, 7, 8, 0, 10, 0, 12, 0, 14, 15, 16, 17, 18, 0, 0]"
644,"[1, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 12, 0, 14, 0, 0, 17, 18, 19, 0]"
645,"[1, 0, 3, 4, 0, 0, 0, 0, 9, 0, 11, 12, 13, 0, 15, 16, 0, 18, 19, 0]"
